sale_id,sale_date,store_id,product_id,quantity
XE-721754,2020-07-22,ST-32,P-72,9
XP-9912,2021-08-22,ST-44,P-67,3
HL-777305,2020-01-06,ST-1,P-79,1
RW-60627,2020-02-27,ST-18,P-46,1
SL-8799,2020-12-27,ST-36,P-62,6
PZ-54914,2023-09-10,ST-34,P-77,4
IC-46580,2024-06-16,ST-68,P-60,7
VQ-9431,2022-06-04,ST-41,P-6,7
FN-774822,2020-05-25,ST-75,P-7,6
TI-56293,2023-01-30,ST-48,P-41,4
QZ-84114,2024-03-25,ST-74,P-23,6
BV-86933,2023-10-18,ST-27,P-56,7
KR-61663,2021-01-11,ST-57,P-24,5
BZ-44363,2021-10-02,ST-19,P-23,10
KH-64390,2022-09-28,ST-63,P-20,2
IZ-18082,2021-12-01,ST-27,P-24,4
CT-09069,2023-11-21,ST-46,P-78,4
DM-3859,2024-05-27,ST-19,P-21,9
FX-04967,2020-06-21,ST-30,P-60,5
XV-5431,2021-09-02,ST-62,P-46,6
CG-38784,2021-11-14,ST-59,P-42,4
CM-413584,2023-06-09,ST-59,P-60,10
DN-345341,2020-05-23,ST-30,P-66,2
CE-432986,2020-08-26,ST-21,P-68,5
KM-9824,2020-12-06,ST-58,P-47,10
CK-6613,2021-10-11,ST-56,P-68,4
VN-661645,2023-11-06,ST-67,P-53,2
DD-0841,2023-05-15,ST-16,P-18,6
LE-918039,2021-01-27,ST-25,P-4,9
DA-828677,2024-05-27,ST-37,P-36,2
XB-562859,2020-08-22,ST-74,P-87,10
YY-95776,2021-04-02,ST-58,P-31,1
AN-9709,2021-07-25,ST-15,P-26,8
AB-41985,2024-07-21,ST-37,P-47,5
NE-76639,2020-01-24,ST-72,P-28,4
QK-5515,2020-02-04,ST-14,P-7,6
TW-430559,2023-07-19,ST-3,P-43,2
YY-82712,2021-10-02,ST-48,P-55,6
WD-32720,2023-10-01,ST-12,P-10,3
TP-1698,2024-01-23,ST-30,P-8,7
OL-8524,2023-08-02,ST-54,P-83,7
XN-46732,2023-10-14,ST-52,P-21,3
KP-466539,2023-10-01,ST-32,P-56,2
LW-517034,2022-04-02,ST-13,P-57,3
SI-66058,2020-03-19,ST-14,P-69,5
AC-109651,2022-04-14,ST-23,P-88,4
CH-751798,2021-09-07,ST-64,P-69,2
AP-4996,2022-07-29,ST-18,P-79,10
DK-332663,2020-01-22,ST-65,P-2,9
DK-61916,2023-04-29,ST-68,P-77,6
BY-061588,2021-11-02,ST-27,P-15,9
OU-5087,2021-04-19,ST-60,P-19,10
DR-43550,2020-09-27,ST-43,P-29,3
HW-88841,2022-03-25,ST-69,P-21,4
ID-0520,2024-05-23,ST-21,P-54,2
WN-3570,2021-09-26,ST-4,P-73,8
HG-808213,2022-06-24,ST-74,P-1,10
ES-4153,2022-12-25,ST-72,P-10,6
LX-1240,2020-02-27,ST-28,P-45,2
TC-256278,2022-09-01,ST-18,P-32,3
DX-9404,2024-11-09,ST-55,P-60,2
KE-947865,2023-04-22,ST-32,P-80,1
RA-735919,2024-07-07,ST-45,P-74,4
GL-639399,2020-10-10,ST-24,P-60,4
DH-39247,2023-04-04,ST-19,P-24,8
XT-4320,2021-04-18,ST-62,P-7,8
HO-240870,2021-04-25,ST-51,P-3,3
MN-87389,2024-06-10,ST-57,P-54,3
EN-0079,2021-08-30,ST-17,P-19,6
HK-9895,2020-04-25,ST-59,P-6,10
XW-7071,2021-05-08,ST-71,P-63,6
AJ-320700,2024-10-11,ST-65,P-43,7
BX-80136,2024-01-02,ST-29,P-80,1
MR-98652,2023-06-21,ST-52,P-67,4
PL-902930,2020-05-19,ST-42,P-64,2
UJ-87162,2020-03-28,ST-24,P-47,4
SZ-240553,2021-11-02,ST-56,P-84,1
NV-1568,2024-07-20,ST-22,P-18,8
MS-59595,2024-04-18,ST-54,P-1,10
UP-0296,2021-07-08,ST-17,P-6,1
TT-3706,2021-06-13,ST-12,P-77,1
CT-676577,2020-03-15,ST-61,P-56,9
UF-9479,2021-06-07,ST-45,P-21,6
MT-128907,2022-01-26,ST-13,P-48,5
BX-18521,2021-04-01,ST-15,P-84,3
XN-113192,2024-10-10,ST-41,P-1,7
GQ-00443,2024-07-28,ST-27,P-17,10
CH-7711,2023-04-09,ST-52,P-39,2
RB-20303,2022-01-15,ST-46,P-22,10
OB-38286,2020-03-10,ST-62,P-41,3
MF-28463,2020-08-08,ST-53,P-33,4
NH-2682,2020-05-20,ST-53,P-71,7
DU-599687,2023-01-29,ST-25,P-58,2
GQ-2022,2022-07-12,ST-58,P-29,1
VC-976211,2023-12-31,ST-30,P-37,9
EC-1555,2023-05-20,ST-10,P-86,3
OX-698409,2020-10-15,ST-12,P-2,5
KV-26437,2021-02-24,ST-60,P-25,8
MA-99218,2020-10-31,ST-34,P-15,6
BY-3971,2023-07-29,ST-57,P-24,1
BX-0506,2021-07-19,ST-50,P-76,6
JL-675601,2023-11-04,ST-75,P-26,6
HO-84693,2024-05-01,ST-53,P-15,8
CM-2729,2022-09-08,ST-8,P-75,6
OB-09028,2021-06-17,ST-1,P-39,5
AO-1620,2022-07-17,ST-23,P-48,6
ME-2183,2024-01-26,ST-58,P-79,10
MI-7664,2022-10-27,ST-48,P-5,3
YO-338088,2022-11-22,ST-40,P-75,8
DX-79124,2024-09-14,ST-36,P-65,1
HJ-7268,2022-11-19,ST-63,P-19,6
TJ-83104,2022-11-27,ST-45,P-31,4
TF-625275,2020-09-28,ST-56,P-46,2
PK-30797,2021-08-15,ST-7,P-66,7
LJ-661600,2020-06-08,ST-57,P-46,4
BY-7938,2023-06-09,ST-55,P-11,9
ZI-632681,2022-04-10,ST-44,P-78,1
KG-566164,2024-05-08,ST-9,P-13,3
CO-0216,2023-07-15,ST-50,P-53,7
MB-402786,2023-04-20,ST-32,P-86,4
SF-875105,2022-05-02,ST-20,P-6,2
BH-003305,2020-05-26,ST-55,P-53,5
BX-452110,2024-05-10,ST-36,P-54,10
DQ-33960,2021-06-18,ST-68,P-44,9
DY-8092,2021-08-14,ST-48,P-63,7
XF-9886,2021-07-16,ST-7,P-80,4
RO-5145,2022-08-10,ST-22,P-47,10
TN-12981,2022-03-01,ST-51,P-75,9
RQ-550002,2022-11-11,ST-67,P-81,7
KJ-171146,2022-09-10,ST-27,P-74,7
ZU-6078,2022-04-20,ST-71,P-5,3
JE-8657,2023-01-18,ST-33,P-51,7
PB-341427,2024-05-04,ST-61,P-52,5
RN-37909,2024-01-12,ST-23,P-52,9
NM-745467,2022-05-25,ST-18,P-5,1
JY-8001,2021-02-22,ST-60,P-73,1
RD-50183,2020-08-05,ST-31,P-32,8
MC-09185,2024-01-14,ST-72,P-1,8
GL-14537,2023-11-13,ST-35,P-28,3
BO-8300,2022-05-23,ST-74,P-85,10
WY-399912,2020-05-07,ST-51,P-67,1
YG-40671,2022-05-22,ST-72,P-75,10
PI-588097,2024-06-04,ST-39,P-77,3
OY-53567,2021-02-17,ST-54,P-1,5
JY-660837,2021-07-28,ST-60,P-46,4
HE-1104,2020-09-30,ST-45,P-53,2
EK-35605,2023-10-11,ST-40,P-45,3
HM-1171,2022-08-02,ST-56,P-70,10
KL-85497,2020-08-29,ST-10,P-87,8
TS-69567,2020-09-28,ST-3,P-86,10
SW-294725,2022-09-16,ST-37,P-38,7
AI-165845,2020-04-02,ST-18,P-69,2
NY-555061,2024-04-02,ST-55,P-42,5
IS-75542,2020-05-26,ST-74,P-63,1
RT-691304,2021-06-20,ST-53,P-41,8
NT-4728,2020-06-04,ST-48,P-39,6
HG-013657,2024-06-17,ST-15,P-16,8
QN-382619,2023-10-07,ST-15,P-58,10
PY-955736,2022-01-29,ST-41,P-82,1
OH-7474,2021-06-29,ST-30,P-65,2
LY-923378,2022-04-16,ST-9,P-55,5
OR-0510,2021-03-22,ST-51,P-17,3
FP-817298,2024-06-23,ST-67,P-87,5
TK-04243,2022-08-15,ST-42,P-57,4
LU-0776,2022-12-07,ST-62,P-56,10
HS-18152,2022-10-06,ST-54,P-39,3
NB-5250,2021-07-13,ST-58,P-48,5
QJ-067809,2024-08-02,ST-43,P-67,10
EI-6150,2023-10-13,ST-10,P-21,1
BK-1470,2022-03-08,ST-1,P-60,8
TB-258649,2020-02-01,ST-1,P-78,6
UQ-06327,2021-12-18,ST-6,P-42,2
DQ-13213,2023-09-21,ST-73,P-81,7
DA-934642,2022-08-03,ST-64,P-25,9
ZW-8293,2020-06-06,ST-43,P-10,1
LC-398997,2022-05-19,ST-30,P-63,9
JO-60223,2022-02-07,ST-62,P-10,9
CU-529629,2020-10-04,ST-10,P-66,1
HQ-7913,2023-08-21,ST-70,P-2,5
PZ-136809,2023-03-17,ST-44,P-43,10
YQ-0647,2024-06-13,ST-12,P-58,8
YW-19645,2022-07-02,ST-8,P-3,9
KC-56487,2022-01-28,ST-22,P-9,5
AV-709509,2020-08-16,ST-71,P-54,4
ND-2551,2023-11-17,ST-57,P-7,2
TP-068275,2021-07-07,ST-40,P-50,2
SO-093623,2023-03-26,ST-38,P-7,10
MT-2147,2022-07-24,ST-8,P-60,4
XJ-710029,2023-03-24,ST-35,P-3,2
IS-3490,2024-09-21,ST-43,P-34,5
JL-4784,2021-10-24,ST-18,P-48,4
ZZ-1222,2021-01-17,ST-73,P-3,5
PW-777693,2020-12-26,ST-33,P-63,10
SD-90166,2021-05-08,ST-21,P-26,9
KJ-94937,2022-09-19,ST-9,P-20,1
OJ-64993,2023-03-03,ST-71,P-86,8
NR-39142,2021-09-26,ST-55,P-61,4
QN-0938,2020-11-28,ST-36,P-82,9
PN-027151,2022-05-12,ST-70,P-71,4
ZC-7767,2020-10-18,ST-32,P-11,1
LI-2143,2020-06-12,ST-51,P-49,3
JG-2363,2023-01-28,ST-68,P-10,8
UC-550721,2021-04-02,ST-54,P-74,1
HY-268723,2021-03-10,ST-52,P-39,9
TV-4396,2021-06-11,ST-75,P-67,7
SW-757847,2021-03-19,ST-45,P-79,10
NH-3021,2024-03-22,ST-66,P-46,5
IC-74552,2020-02-09,ST-26,P-52,8
HY-7210,2022-05-29,ST-46,P-55,4
VE-8903,2020-08-16,ST-42,P-79,1
XK-278880,2024-01-21,ST-49,P-35,9
CW-810343,2023-02-13,ST-13,P-30,5
DC-139242,2021-07-15,ST-17,P-37,6
BR-62055,2022-05-11,ST-31,P-31,6
SE-150826,2020-12-05,ST-33,P-12,10
QH-696790,2022-05-05,ST-36,P-70,7
OU-7771,2021-12-19,ST-5,P-7,2
JV-0727,2022-08-09,ST-61,P-55,10
UL-3871,2020-02-21,ST-5,P-24,2
LO-812310,2021-11-09,ST-33,P-75,1
ZH-4666,2023-11-28,ST-37,P-37,9
BA-369076,2020-03-14,ST-62,P-14,8
WS-06612,2021-04-28,ST-13,P-8,3
QQ-4892,2024-03-03,ST-34,P-14,4
FB-0680,2023-05-02,ST-36,P-74,9
ZM-992123,2022-07-20,ST-48,P-89,5
FK-9834,2023-01-15,ST-39,P-29,4
NH-6887,2024-04-27,ST-1,P-32,8
WH-4902,2023-03-10,ST-54,P-84,6
WE-2876,2020-04-26,ST-57,P-84,8
XK-96523,2023-10-27,ST-73,P-77,5
EM-97546,2023-10-28,ST-49,P-81,9
FK-628916,2020-12-13,ST-28,P-49,9
AE-4547,2022-07-03,ST-37,P-83,4
FN-255167,2022-10-21,ST-36,P-46,9
CS-3767,2020-12-20,ST-44,P-34,5
FG-767168,2023-09-23,ST-53,P-45,10
QX-4037,2023-12-05,ST-43,P-43,9
PQ-80299,2024-07-08,ST-72,P-61,1
FH-739110,2020-11-06,ST-37,P-20,9
GI-08353,2021-07-20,ST-37,P-60,5
TQ-5741,2023-04-13,ST-47,P-73,4
HF-4563,2022-05-13,ST-69,P-35,8
QR-80020,2020-12-11,ST-50,P-76,4
XH-641191,2020-06-20,ST-20,P-88,8
KK-92071,2024-06-07,ST-34,P-11,6
UK-0945,2020-09-10,ST-52,P-86,4
AA-261133,2021-08-11,ST-14,P-18,4
BR-9855,2024-07-24,ST-57,P-80,1
OO-054369,2024-05-11,ST-2,P-76,5
UJ-1389,2024-01-23,ST-24,P-38,5
UM-1412,2023-09-01,ST-48,P-12,8
WG-394165,2021-05-18,ST-24,P-50,4
QS-2263,2024-08-17,ST-67,P-61,5
NZ-3188,2021-06-21,ST-4,P-28,10
OX-968821,2023-01-02,ST-44,P-71,4
AB-0726,2023-01-06,ST-62,P-30,1
PM-44757,2022-07-17,ST-6,P-30,7
KZ-3162,2021-04-12,ST-23,P-3,3
MM-248374,2024-01-25,ST-21,P-81,1
BI-9878,2022-11-26,ST-24,P-14,3
XK-857167,2022-10-17,ST-24,P-40,7
KC-343333,2023-05-12,ST-4,P-28,4
FA-089073,2020-01-30,ST-41,P-48,7
BR-5447,2023-08-09,ST-32,P-40,3
AS-22629,2021-09-27,ST-53,P-43,6
PP-083116,2021-06-22,ST-48,P-59,10
NY-6350,2022-11-29,ST-46,P-85,3
IJ-3127,2022-03-26,ST-72,P-76,10
DH-11146,2022-04-23,ST-70,P-44,9
CZ-0839,2021-05-28,ST-45,P-80,4
SL-0296,2023-10-04,ST-15,P-52,7
GF-790219,2020-11-10,ST-31,P-39,4
BW-0141,2024-09-23,ST-71,P-38,2
QB-657832,2020-02-25,ST-17,P-53,2
MM-2296,2023-04-29,ST-70,P-21,7
KU-407198,2021-07-21,ST-28,P-31,1
ZC-102087,2024-10-21,ST-66,P-44,8
VJ-39834,2020-08-31,ST-74,P-21,5
RK-226823,2021-02-04,ST-54,P-64,5
VF-228286,2023-09-04,ST-3,P-67,3
HM-35805,2021-02-06,ST-16,P-25,8
QC-5372,2020-06-17,ST-28,P-23,6
GF-8312,2024-10-13,ST-6,P-39,10
CA-153745,2023-12-29,ST-44,P-38,4
OS-53183,2020-02-29,ST-29,P-1,1
XX-8165,2022-08-12,ST-57,P-72,6
HF-392132,2020-01-19,ST-18,P-83,9
OB-5298,2024-09-20,ST-13,P-5,4
GM-88970,2023-02-17,ST-42,P-10,2
BJ-683586,2023-09-16,ST-6,P-36,9
TP-660490,2022-12-08,ST-43,P-34,1
LA-4597,2022-10-18,ST-20,P-48,3
QQ-83222,2024-10-16,ST-43,P-64,9
NU-77792,2022-01-24,ST-18,P-77,7
DX-3798,2020-06-20,ST-67,P-73,1
LP-9516,2022-11-05,ST-23,P-87,1
NK-8353,2022-04-20,ST-33,P-45,1
FW-0124,2021-05-19,ST-64,P-39,1
EP-385320,2023-03-26,ST-19,P-86,4
XG-337079,2020-11-13,ST-14,P-44,2
YM-081830,2024-07-13,ST-42,P-60,10
OA-4853,2021-11-20,ST-9,P-86,8
BY-76179,2021-09-01,ST-7,P-33,2
TN-987039,2022-10-04,ST-14,P-26,8
MY-2985,2023-05-12,ST-75,P-25,10
XP-59016,2024-01-09,ST-57,P-60,5
XJ-9670,2020-05-28,ST-1,P-9,2
RH-4252,2022-12-28,ST-72,P-60,9
SN-634986,2022-05-30,ST-63,P-18,2
EC-775118,2023-03-11,ST-51,P-71,6
CW-030989,2022-05-09,ST-47,P-79,4
YV-841900,2022-12-21,ST-69,P-72,5
PM-1918,2023-07-13,ST-22,P-17,9
MA-165993,2020-05-01,ST-29,P-86,2
YO-39297,2023-11-26,ST-19,P-32,10
EJ-16966,2021-03-29,ST-53,P-71,5
NZ-48912,2021-01-27,ST-59,P-33,8
CO-93309,2023-11-27,ST-55,P-71,9
VN-30320,2020-09-04,ST-72,P-54,6
UB-35519,2023-10-28,ST-19,P-75,3
CD-5395,2021-10-24,ST-75,P-21,8
UL-5194,2022-12-26,ST-5,P-9,3
AT-729842,2022-01-26,ST-25,P-57,9
AF-780289,2020-08-17,ST-46,P-64,6
IF-4977,2024-06-13,ST-50,P-2,6
IN-9622,2020-12-11,ST-20,P-35,9
AA-84788,2021-02-17,ST-46,P-44,6
YF-24048,2024-07-30,ST-5,P-47,5
OE-1535,2021-12-10,ST-43,P-75,3
OL-11644,2023-05-12,ST-11,P-76,8
AF-28697,2021-04-08,ST-11,P-56,7
US-9406,2022-12-16,ST-26,P-82,8
TF-01170,2020-05-15,ST-33,P-68,3
BL-158746,2023-10-13,ST-52,P-39,9
XS-142421,2022-06-19,ST-13,P-77,5
YX-0914,2023-02-14,ST-13,P-7,3
EJ-5762,2020-02-08,ST-59,P-69,10
JU-872843,2024-02-21,ST-23,P-62,7
IC-858480,2022-02-28,ST-19,P-6,5
HG-338185,2023-08-18,ST-52,P-13,5
SD-638849,2021-03-27,ST-75,P-61,8
GA-34893,2022-06-02,ST-22,P-69,3
RC-8121,2021-09-14,ST-4,P-29,6
VN-38431,2021-06-10,ST-59,P-29,10
NE-22511,2023-01-29,ST-11,P-13,2
SI-296012,2024-05-28,ST-18,P-58,9
CS-43640,2024-01-10,ST-22,P-50,4
NR-217042,2020-01-03,ST-60,P-9,4
CY-27539,2020-04-17,ST-8,P-46,10
MJ-0640,2021-10-04,ST-58,P-21,7
CY-0029,2021-05-23,ST-31,P-55,6
LC-18598,2022-12-16,ST-11,P-7,7
KZ-27039,2020-12-22,ST-71,P-2,6
MY-0901,2020-09-28,ST-52,P-83,1
WF-130679,2022-07-11,ST-3,P-25,9
AY-23817,2024-06-03,ST-5,P-49,6
XV-180586,2024-03-28,ST-36,P-6,9
TB-44942,2022-10-07,ST-35,P-53,1
WE-7277,2020-10-31,ST-61,P-39,8
LB-1188,2024-04-27,ST-51,P-50,1
AK-358592,2021-03-09,ST-9,P-56,1
FC-882638,2021-08-19,ST-11,P-83,6
NQ-23218,2023-08-13,ST-24,P-54,9
FM-17662,2023-09-27,ST-39,P-51,9
VK-2954,2020-02-04,ST-56,P-42,9
AI-50788,2022-08-28,ST-15,P-43,7
MR-655695,2021-06-29,ST-6,P-36,6
QM-3975,2023-01-12,ST-21,P-86,3
TO-614889,2021-04-29,ST-4,P-46,4
NY-844077,2020-07-08,ST-73,P-2,7
ZX-3044,2021-07-11,ST-17,P-3,6
ES-1470,2022-04-21,ST-3,P-14,8
OD-40116,2024-07-07,ST-44,P-30,6
UP-9820,2022-09-20,ST-57,P-28,2
KP-25238,2024-06-09,ST-14,P-59,10
RB-507859,2021-04-09,ST-73,P-37,6
JO-04232,2023-10-23,ST-29,P-16,3
OX-39857,2024-05-03,ST-19,P-12,1
GD-95348,2022-05-03,ST-47,P-50,8
TB-92794,2022-04-19,ST-74,P-12,5
NJ-7771,2020-12-18,ST-14,P-86,1
HL-594926,2020-01-13,ST-42,P-20,9
BN-0035,2020-01-17,ST-64,P-35,4
VM-693852,2020-09-09,ST-68,P-48,2
CY-90096,2022-12-10,ST-20,P-28,6
QR-13560,2023-08-28,ST-31,P-66,3
ZS-7244,2023-07-25,ST-39,P-19,10
PS-5568,2023-12-15,ST-73,P-65,6
JI-0743,2022-08-15,ST-60,P-7,5
KS-91429,2024-04-15,ST-33,P-84,9
DX-902161,2021-06-19,ST-63,P-86,2
WX-2454,2022-10-02,ST-57,P-87,7
PX-467327,2022-05-05,ST-11,P-35,4
YO-78562,2022-03-16,ST-55,P-47,10
OJ-88827,2024-02-28,ST-56,P-5,5
NY-4594,2021-03-20,ST-47,P-27,6
LD-1047,2023-03-05,ST-37,P-79,5
MH-1996,2021-08-08,ST-13,P-42,10
SR-27321,2021-06-18,ST-64,P-71,9
NN-43023,2024-06-29,ST-46,P-71,10
VO-030554,2023-11-06,ST-14,P-34,8
GG-366863,2022-01-24,ST-15,P-44,9
JE-02978,2020-01-17,ST-67,P-87,4
EM-29656,2023-11-25,ST-1,P-13,4
AU-24496,2024-03-11,ST-32,P-28,2
BO-955643,2022-07-17,ST-61,P-56,10
TR-276827,2020-11-02,ST-52,P-21,9
YD-04907,2022-10-24,ST-66,P-13,8
ZB-52823,2023-11-23,ST-55,P-35,2
OH-5514,2021-05-20,ST-43,P-27,5
SC-58869,2020-08-15,ST-45,P-3,8
ZG-0172,2021-02-22,ST-45,P-48,1
RL-5804,2020-01-30,ST-11,P-37,7
VL-7068,2024-04-20,ST-21,P-15,9
RC-448302,2020-12-07,ST-41,P-19,9
IO-33127,2020-05-15,ST-60,P-66,9
WM-266655,2024-08-03,ST-12,P-45,8
CN-019248,2021-06-23,ST-29,P-38,2
FC-2351,2020-10-31,ST-27,P-52,9
ZQ-043488,2020-03-04,ST-52,P-8,6
UH-698748,2021-12-30,ST-57,P-31,3
ON-63452,2020-06-15,ST-44,P-23,3
CK-8352,2022-07-15,ST-45,P-41,9
UC-25961,2022-09-09,ST-35,P-64,4
MF-8598,2021-01-15,ST-43,P-56,2
FZ-45757,2021-03-27,ST-39,P-88,8
DL-4023,2022-12-21,ST-11,P-26,9
NM-853612,2023-05-10,ST-62,P-39,10
NE-56359,2023-05-01,ST-64,P-28,5
OM-1906,2022-10-19,ST-21,P-24,3
SC-40268,2021-03-17,ST-27,P-25,4
MS-9551,2022-05-02,ST-73,P-19,9
NB-968063,2023-04-13,ST-69,P-79,9
FD-7672,2023-06-24,ST-43,P-88,3
SD-7310,2024-10-09,ST-48,P-9,1
LA-1051,2024-05-14,ST-40,P-3,7
KK-418844,2024-03-05,ST-49,P-51,7
DV-0388,2020-03-31,ST-43,P-26,7
PT-7830,2024-07-21,ST-4,P-65,3
ON-080469,2020-03-01,ST-3,P-23,7
AV-9901,2022-03-29,ST-29,P-46,6
XJ-088325,2023-10-23,ST-34,P-29,9
KW-392685,2022-05-01,ST-20,P-17,2
MF-980611,2022-03-05,ST-45,P-51,7
YO-9909,2020-06-28,ST-70,P-56,6
YW-6910,2023-10-14,ST-59,P-58,6
GW-1777,2023-04-13,ST-15,P-21,9
UK-579222,2020-03-24,ST-56,P-55,6
HQ-10053,2021-01-23,ST-26,P-37,1
ZM-27467,2021-03-15,ST-18,P-14,8
OR-279710,2023-06-28,ST-8,P-84,3
SH-732877,2021-05-17,ST-33,P-56,1
ZE-9533,2021-05-21,ST-54,P-59,6
IN-5904,2020-01-27,ST-16,P-57,8
EB-205152,2024-10-20,ST-21,P-75,4
EK-9673,2020-10-23,ST-39,P-28,3
DW-2131,2021-12-20,ST-47,P-62,4
JX-4805,2023-09-23,ST-64,P-48,9
KJ-7682,2023-10-12,ST-67,P-68,8
FN-37150,2023-12-05,ST-53,P-19,10
FQ-226180,2022-06-25,ST-3,P-8,3
GB-10072,2023-10-09,ST-37,P-42,2
SP-5236,2023-10-31,ST-29,P-51,4
WK-81249,2024-03-06,ST-46,P-4,10
BS-43753,2023-06-30,ST-17,P-35,2
PI-631647,2020-07-30,ST-54,P-52,3
CW-144703,2020-03-15,ST-39,P-36,6
BW-9232,2021-02-07,ST-74,P-39,5
GI-98008,2022-04-16,ST-37,P-71,8
IR-8955,2023-01-05,ST-40,P-31,5
CL-395642,2021-08-25,ST-28,P-84,7
KB-209232,2023-08-21,ST-63,P-86,8
AG-04005,2021-07-10,ST-28,P-75,7
PB-2338,2020-01-07,ST-13,P-72,1
DC-6833,2022-03-03,ST-43,P-17,6
MO-753164,2023-01-25,ST-42,P-24,3
FF-35643,2022-11-28,ST-22,P-41,3
VP-61644,2022-03-18,ST-28,P-27,7
IT-26825,2022-01-25,ST-52,P-76,3
BN-64206,2024-04-30,ST-51,P-37,6
PY-918067,2024-07-14,ST-22,P-75,5
SL-9463,2022-09-17,ST-53,P-20,4
EM-493879,2023-04-04,ST-20,P-16,2
SY-0603,2021-01-31,ST-20,P-40,2
RY-46947,2020-01-05,ST-25,P-37,4
LM-4860,2022-06-15,ST-42,P-68,6
MH-1429,2024-06-15,ST-63,P-22,3
HU-37595,2024-01-27,ST-16,P-24,9
DS-702431,2024-08-25,ST-37,P-62,1
DL-20073,2024-05-03,ST-18,P-12,7
IP-984239,2020-12-13,ST-61,P-77,4
FH-0307,2020-10-20,ST-59,P-18,9
CO-05217,2024-06-12,ST-26,P-88,8
ET-3942,2021-09-11,ST-28,P-3,2
ZT-4044,2024-02-27,ST-25,P-26,5
VR-56286,2022-04-12,ST-59,P-76,3
JN-7144,2022-07-09,ST-4,P-88,9
LM-651743,2023-09-26,ST-29,P-10,10
EC-860223,2024-05-09,ST-31,P-15,9
SG-59676,2024-08-01,ST-22,P-28,5
HX-66044,2020-05-28,ST-21,P-53,4
PT-12834,2020-04-16,ST-12,P-62,7
BV-758886,2024-04-06,ST-37,P-14,4
HU-251309,2021-12-02,ST-8,P-83,4
SX-48468,2020-04-05,ST-60,P-38,10
IW-88828,2020-10-21,ST-19,P-69,6
RQ-63533,2022-01-07,ST-56,P-61,7
EF-81508,2021-09-02,ST-42,P-32,1
WH-5133,2021-12-13,ST-30,P-52,9
CX-0368,2022-01-29,ST-30,P-79,8
QA-293469,2024-03-30,ST-49,P-6,3
NY-23106,2023-09-25,ST-44,P-2,6
FC-027901,2023-12-12,ST-19,P-5,3
QT-642057,2022-04-24,ST-35,P-47,3
IG-09626,2020-05-09,ST-35,P-41,4
AK-7637,2023-07-20,ST-1,P-64,1
YV-57928,2022-05-08,ST-47,P-48,3
VH-45478,2022-03-01,ST-25,P-82,7
ZW-0274,2020-06-21,ST-31,P-53,2
ZC-1642,2020-06-16,ST-8,P-78,3
LP-81088,2023-11-27,ST-20,P-67,9
AT-369242,2020-04-16,ST-12,P-64,3
HP-260503,2023-07-06,ST-75,P-66,2
LV-4061,2023-12-10,ST-29,P-24,3
SD-57329,2024-05-15,ST-59,P-74,1
DJ-5816,2022-09-05,ST-40,P-1,9
ZZ-70819,2023-06-09,ST-30,P-22,6
AO-5931,2022-08-16,ST-16,P-79,1
BX-1739,2020-10-19,ST-71,P-80,1
VJ-170714,2022-12-23,ST-43,P-34,5
ZY-38093,2020-06-12,ST-9,P-5,9
RQ-5561,2022-08-14,ST-43,P-65,9
NO-1369,2022-09-12,ST-20,P-43,4
YL-20630,2022-11-17,ST-10,P-49,9
VF-448442,2022-01-02,ST-9,P-72,9
EI-8006,2023-01-15,ST-59,P-28,10
FB-672824,2024-04-19,ST-54,P-48,1
BA-0453,2022-11-25,ST-64,P-4,6
VB-2070,2021-06-02,ST-61,P-67,9
CU-685690,2022-10-02,ST-51,P-77,9
SZ-97932,2020-06-27,ST-38,P-37,9
JU-4737,2022-01-14,ST-52,P-27,3
HL-7253,2020-05-04,ST-12,P-48,8
FV-544714,2020-12-03,ST-61,P-77,5
SM-151971,2020-07-09,ST-9,P-46,9
YY-37832,2020-11-13,ST-55,P-3,10
MD-019869,2021-02-06,ST-49,P-76,8
YJ-3763,2021-10-28,ST-16,P-9,1
VK-914639,2022-11-16,ST-37,P-15,6
PV-2737,2020-12-12,ST-54,P-3,2
DP-92335,2024-04-18,ST-67,P-72,3
QX-8664,2024-02-18,ST-69,P-46,1
DK-747958,2021-11-09,ST-28,P-45,7
QT-217093,2021-11-17,ST-31,P-64,4
KY-68425,2022-07-05,ST-12,P-32,4
CL-3735,2023-09-09,ST-2,P-65,10
MS-62901,2021-07-20,ST-69,P-42,6
BM-149475,2021-04-13,ST-68,P-33,9
DD-185351,2024-02-24,ST-50,P-30,4
ON-271625,2021-07-07,ST-46,P-27,3
PC-0045,2021-03-31,ST-69,P-72,8
WD-275182,2023-09-18,ST-72,P-43,10
UQ-306329,2020-04-23,ST-60,P-13,3
YF-0461,2021-07-03,ST-44,P-26,3
AO-86939,2022-09-12,ST-29,P-50,3
MH-17958,2020-02-17,ST-40,P-11,7
DI-61872,2022-03-25,ST-40,P-61,8
BI-4643,2024-02-23,ST-70,P-59,2
QU-769289,2021-05-19,ST-42,P-46,8
SS-9273,2023-02-26,ST-47,P-73,1
AQ-224321,2024-01-08,ST-56,P-35,10
AB-28267,2021-01-01,ST-17,P-28,4
LH-367635,2020-02-02,ST-54,P-18,5
HT-1875,2022-11-04,ST-29,P-39,5
WI-156759,2022-03-31,ST-22,P-88,5
IY-53105,2022-11-07,ST-71,P-35,2
OU-7911,2022-04-01,ST-71,P-44,7
LB-353146,2023-08-07,ST-12,P-84,5
